PERMNO,date,RET,vwretd
47896,1993-08-19,-0.012500,0.000398
47896,1993-08-20,-0.003165,0.000162
47896,1993-08-23,0.003175,-0.001097
47896,1993-08-24,0.022152,0.008785
47896,1993-08-25,0.000000,0.000602
47896,1993-08-26,0.006192,0.000619
47896,1993-08-27,0.000000,-0.000539
47896,1993-08-30,-0.006154,0.003004
47896,1993-08-31,0.006192,0.004468
47896,1993-09-01,-0.015385,0.000430
47896,1993-09-02,0.000000,-0.001749
47896,1993-09-03,0.012500,0.000639
47896,1993-09-07,0.012346,-0.007682
47896,1993-09-08,0.000000,-0.006688
47896,1993-09-09,0.051829,0.003959
47896,1993-09-10,0.020290,0.008275
47896,1993-09-13,-0.022727,-0.000125
47896,1993-09-14,0.008721,-0.005207
47896,1993-09-15,0.000000,0.003547
47896,1993-09-16,-0.002882,-0.002251
47896,1993-09-17,0.002890,-0.000802
47896,1993-09-20,0.008646,-0.005545
47896,1993-09-21,-0.014286,-0.005785
47896,1993-09-22,0.008696,0.008295
47896,1993-09-23,0.014368,0.004650
47896,1993-09-24,0.002833,0.000869
47896,1993-09-27,0.014124,0.007651
47896,1993-09-28,0.005571,0.000735
47896,1993-09-29,-0.005540,-0.001655
47896,1993-09-30,0.010139,-0.000756
47896,1993-10-01,0.002778,0.003285
47896,1993-10-04,0.002770,0.000755
47896,1993-10-05,-0.002762,-0.000281
47896,1993-10-06,0.005540,0.000006
47896,1993-10-07,0.000000,-0.002885
47896,1993-10-08,-0.011019,0.001709
47896,1993-10-11,0.008357,0.002123
47896,1993-10-12,0.005525,0.002522
47896,1993-10-13,0.013736,0.002099
47896,1993-10-14,-0.021680,0.008783
47896,1993-10-15,-0.036011,0.004811
47896,1993-10-18,-0.034483,-0.002638
47896,1993-10-19,-0.026786,-0.007646
47896,1993-10-20,0.012232,-0.000962
47896,1993-10-21,0.015106,-0.000598
47896,1993-10-22,-0.005952,-0.002273
47896,1993-10-25,0.002994,0.000246
47896,1993-10-26,-0.023881,-0.001302
47896,1993-10-27,0.000000,0.002388
47896,1993-10-28,0.000000,0.005229
47896,1993-10-29,-0.018349,0.002566
47896,1993-11-01,0.031153,0.002771
47896,1993-11-02,-0.018127,-0.000753
47896,1993-11-03,-0.027692,-0.011894
47896,1993-11-04,-0.041139,-0.013024
47896,1993-11-05,0.026403,0.004101
47896,1993-11-08,-0.009646,0.002856
47896,1993-11-09,0.003247,0.001959
47896,1993-11-10,0.003236,0.006414
47896,1993-11-11,-0.012903,-0.000667
47896,1993-11-12,0.006536,0.004444
47896,1993-11-15,-0.016234,-0.004235
47896,1993-11-16,0.009901,0.003557
47896,1993-11-17,-0.013072,-0.005253
47896,1993-11-18,-0.009934,-0.003911
47896,1993-11-19,-0.013378,-0.002876
47896,1993-11-22,-0.020339,-0.010593
47896,1993-11-23,0.024221,0.005315
47896,1993-11-24,0.003378,0.004807
47896,1993-11-26,0.010101,0.002375
47896,1993-11-29,0.020000,-0.002142
47896,1993-11-30,0.006536,-0.000650
47896,1993-12-01,0.012987,0.003473
47896,1993-12-02,0.009615,0.002413
47896,1993-12-03,0.003175,0.004064
47896,1993-12-06,0.006329,0.002907
47896,1993-12-07,0.018868,0.000603
47896,1993-12-08,-0.003086,-0.000171
47896,1993-12-09,0.000000,-0.004129
47896,1993-12-10,-0.021672,-0.000557
47896,1993-12-13,-0.006329,0.001852
47896,1993-12-14,-0.006369,-0.006266
47896,1993-12-15,-0.006410,-0.001981
47896,1993-12-16,0.003226,0.002344
47896,1993-12-17,0.019293,0.006307
47896,1993-12-20,0.022082,-0.000624
47896,1993-12-21,-0.006173,-0.002439
47896,1993-12-22,0.009317,0.003131
47896,1993-12-23,0.000000,0.001719
47896,1993-12-27,0.018462,0.005824
47896,1993-12-28,-0.012085,0.002456
47896,1993-12-29,-0.012232,0.001305
47896,1993-12-30,0.006192,-0.002106
47896,1993-12-31,-0.002954,-0.000560
47896,1994-01-03,0.006231,-0.003738
47896,1994-01-04,0.003096,0.002817
47896,1994-01-05,-0.009259,0.002375
47896,1994-01-06,-0.015576,-0.000598
47896,1994-01-07,0.028481,0.004656
47896,1994-01-10,0.015385,0.008585
47896,1994-01-11,-0.006061,-0.001424
47896,1994-01-12,0.003049,0.000366
47896,1994-01-13,0.009119,-0.001463
47896,1994-01-14,0.000000,0.004686
47896,1994-01-17,0.000000,-0.001830
47896,1994-01-18,-0.024096,0.001400
47896,1994-01-19,-0.046296,-0.000383
47896,1994-01-20,-0.016181,0.001709
47896,1994-01-21,-0.009868,-0.000625
47896,1994-01-24,0.003322,-0.004407
47896,1994-01-25,-0.013245,-0.002541
47896,1994-01-26,0.016779,0.004019
47896,1994-01-27,0.016502,0.007318
47896,1994-01-28,0.016234,0.004216
47896,1994-01-31,0.009585,0.006030
47896,1994-02-01,-0.022152,-0.002319
47896,1994-02-02,0.012945,0.004276
47896,1994-02-03,-0.031949,-0.002053
47896,1994-02-04,-0.023102,-0.022832
47896,1994-02-07,0.006757,0.003101
47896,1994-02-08,-0.010067,0.000813
47896,1994-02-09,0.013559,0.004321
47896,1994-02-10,-0.010033,-0.006432
47896,1994-02-11,-0.010135,0.000111
47896,1994-02-14,-0.003413,0.000970
47896,1994-02-15,0.003425,0.004594
47896,1994-02-16,0.003413,0.000802
47896,1994-02-17,-0.003401,-0.004293
47896,1994-02-18,-0.003413,-0.004819
47896,1994-02-22,0.017123,0.005963
47896,1994-02-23,0.010101,-0.001440
47896,1994-02-24,-0.003333,-0.012428
47896,1994-02-25,0.013378,0.003666
47896,1994-02-28,-0.016502,0.004301
47896,1994-03-01,0.000000,-0.005285
47896,1994-03-02,-0.006711,-0.001408
47896,1994-03-03,-0.027027,-0.002020
47896,1994-03-04,0.010417,0.004599
47896,1994-03-07,0.000000,0.005603
47896,1994-03-08,0.000000,-0.002198
47896,1994-03-09,-0.013746,0.001747
47896,1994-03-10,0.000000,-0.005796
47896,1994-03-11,0.013937,0.004105
47896,1994-03-14,0.041237,0.002915
47896,1994-03-15,0.006601,0.000431
47896,1994-03-16,0.022951,0.005495
47896,1994-03-17,-0.006410,0.003110
47896,1994-03-18,-0.009677,0.000596
47896,1994-03-21,-0.006515,-0.005101
47896,1994-03-22,0.006557,0.000759
47896,1994-03-23,-0.003257,0.000634
47896,1994-03-24,-0.006536,-0.009548
47896,1994-03-25,-0.019737,-0.005956
47896,1994-03-28,-0.003356,-0.004821
47896,1994-03-29,-0.013468,-0.017818
47896,1994-03-30,-0.020341,-0.015226
47896,1994-03-31,0.024648,-0.001436
47896,1994-04-04,-0.013746,-0.016178
47896,1994-04-05,0.013937,0.023775
47896,1994-04-06,0.000000,0.000570
47896,1994-04-07,0.044674,0.006128
47896,1994-04-08,-0.009868,-0.007574
47896,1994-04-11,0.029900,0.003099
47896,1994-04-12,-0.006452,-0.004961
47896,1994-04-13,-0.019481,-0.005804
47896,1994-04-14,0.006623,0.000383
47896,1994-04-15,0.003289,0.000368
47896,1994-04-18,-0.016393,-0.008180
47896,1994-04-19,-0.013333,-0.002914
47896,1994-04-20,-0.016892,-0.003963
47896,1994-04-21,0.010309,0.014565
47896,1994-04-22,-0.020408,0.000040
47896,1994-04-25,-0.020833,0.010260
47896,1994-04-26,0.007092,0.001006
47896,1994-04-28,-0.014085,-0.005135
47896,1994-04-29,-0.007143,0.004601
47896,1994-05-02,0.021583,0.005435
47896,1994-05-03,0.003521,-0.000019
47896,1994-05-04,0.000000,-0.001384
47896,1994-05-05,-0.010526,-0.000921
47896,1994-05-06,-0.017730,-0.008423
47896,1994-05-09,-0.010830,-0.012205
47896,1994-05-10,0.025547,0.005813
47896,1994-05-11,-0.021352,-0.009966
47896,1994-05-12,0.000000,0.003661
47896,1994-05-13,0.003636,0.000398
47896,1994-05-16,0.007246,-0.001098
47896,1994-05-17,0.028777,0.008056
47896,1994-05-18,0.045455,0.011022
47896,1994-05-19,-0.010033,0.006050
47896,1994-05-20,-0.023649,-0.001934
47896,1994-05-23,-0.003460,-0.002847
47896,1994-05-24,0.024306,0.003675
47896,1994-05-25,0.006780,0.002551
47896,1994-05-26,-0.003367,0.002455
47896,1994-05-27,0.027027,0.001083
47896,1994-05-31,0.009868,-0.001110
47896,1994-06-01,0.035831,0.002468
47896,1994-06-02,-0.009434,0.001566
47896,1994-06-03,0.012698,0.004816
47896,1994-06-06,0.012539,0.000032
47896,1994-06-07,-0.018576,-0.002335
47896,1994-06-08,0.000000,-0.004228
47896,1994-06-09,-0.003155,0.000325
47896,1994-06-10,0.012658,0.002676
47896,1994-06-13,0.021875,0.000597
47896,1994-06-14,-0.012232,0.005370
47896,1994-06-15,0.000000,-0.002869
47896,1994-06-16,0.000000,0.001944
47896,1994-06-17,-0.012384,-0.006465
47896,1994-06-20,-0.012539,-0.009129
47896,1994-06-21,-0.015873,-0.009209
47896,1994-06-22,0.009677,0.003564
47896,1994-06-23,-0.006390,-0.008466
47896,1994-06-24,-0.012862,-0.013796
47896,1994-06-27,0.019544,0.008517
47896,1994-06-28,-0.003195,-0.002430
47896,1994-06-29,-0.006282,0.003717
47896,1994-06-30,0.003257,-0.004662
47896,1994-07-01,0.009740,0.004421
47896,1994-07-05,-0.012862,-0.000142
47896,1994-07-06,-0.006515,-0.000266
47896,1994-07-07,0.009836,0.004908
47896,1994-07-08,-0.006494,0.001885
47896,1994-07-11,0.003268,-0.002493
47896,1994-07-12,-0.003257,0.001046
47896,1994-07-13,0.000000,0.003775
47896,1994-07-14,0.022876,0.009595
47896,1994-07-15,-0.012780,0.001205
47896,1994-07-18,0.003236,0.001978
47896,1994-07-19,-0.009677,-0.002279
47896,1994-07-20,-0.019544,-0.005033
47896,1994-07-21,0.006645,0.001606
47896,1994-07-22,0.000000,0.000607
47896,1994-07-25,0.009901,0.001687
47896,1994-07-26,0.000000,-0.001486
47896,1994-07-27,-0.019608,-0.002338
47896,1994-07-28,0.003333,0.002472
47896,1994-07-29,0.019934,0.009268
47896,1994-08-01,0.009772,0.005240
47896,1994-08-02,0.003226,0.001339
47896,1994-08-03,0.000000,0.000375
47896,1994-08-04,-0.022508,-0.004757
47896,1994-08-05,-0.003289,-0.002988
47896,1994-08-08,0.003300,0.002179
47896,1994-08-09,-0.003289,0.000865
47896,1994-08-10,0.000000,0.005342
47896,1994-08-11,0.003300,-0.002709
47896,1994-08-12,0.009868,0.005340
47896,1994-08-15,0.000000,0.000008
47896,1994-08-16,0.019544,0.005957
47896,1994-08-17,-0.006390,0.001813
47896,1994-08-18,-0.006431,-0.003310
47896,1994-08-19,0.003236,0.001372
47896,1994-08-22,0.006452,-0.001749
47896,1994-08-23,0.009615,0.005292
47896,1994-08-24,0.006349,0.007261
47896,1994-08-25,-0.006309,-0.000543
47896,1994-08-26,0.006349,0.010683
47896,1994-08-29,-0.003155,0.001949
47896,1994-08-30,-0.006329,0.003611
47896,1994-08-31,-0.012739,-0.000536
47896,1994-09-01,-0.009677,-0.004520
47896,1994-09-02,0.000000,-0.002601
47896,1994-09-06,-0.003257,0.000327
47896,1994-09-07,-0.006536,0.000008
47896,1994-09-08,0.003289,0.004577
47896,1994-09-09,-0.022951,-0.008630
47896,1994-09-12,-0.016779,-0.004105
47896,1994-09-13,0.003413,0.003248
47896,1994-09-14,0.003401,0.002531
47896,1994-09-15,0.003390,0.011038
47896,1994-09-16,0.000000,-0.004598
47896,1994-09-19,-0.020270,-0.000810
47896,1994-09-20,0.000000,-0.013782
47896,1994-09-21,0.006897,-0.005306
47896,1994-09-22,-0.003425,-0.000808
47896,1994-09-23,-0.006873,-0.003000
47896,1994-09-26,-0.017301,0.001808
47896,1994-09-27,0.000000,0.001821
47896,1994-09-28,0.003521,0.005919
47896,1994-09-29,-0.003509,-0.003335
47896,1994-09-30,-0.001690,0.002191
47896,1994-10-03,-0.010714,-0.002481
47896,1994-10-04,-0.010830,-0.014293
47896,1994-10-05,-0.003650,-0.003850
47896,1994-10-06,0.000000,-0.001869
47896,1994-10-07,0.029304,0.005892
47896,1994-10-10,0.021352,0.007458
47896,1994-10-11,0.000000,0.012321
47896,1994-10-12,0.027875,0.000321
47896,1994-10-13,0.000000,0.003491
47896,1994-10-14,0.013559,0.001634
47896,1994-10-17,0.006689,-0.000486
47896,1994-10-18,0.000000,-0.001997
47896,1994-10-19,-0.006645,0.004693
47896,1994-10-20,-0.016722,-0.006178
47896,1994-10-21,-0.010204,-0.003737
47896,1994-10-24,-0.027491,-0.007427
47896,1994-10-25,0.014134,-0.000448
47896,1994-10-26,0.010453,0.002656
47896,1994-10-27,0.020690,0.006009
47896,1994-10-28,0.010135,0.014662
47896,1994-10-31,0.016722,-0.001537
47896,1994-11-01,-0.026316,-0.007543
47896,1994-11-02,-0.013514,-0.002429
47896,1994-11-03,0.017123,0.002398
47896,1994-11-04,-0.020202,-0.008857
47896,1994-11-07,-0.010309,-0.000546
47896,1994-11-08,0.003472,0.004834
47896,1994-11-09,-0.006920,-0.000907
47896,1994-11-10,0.003484,-0.002515
47896,1994-11-11,-0.003472,-0.003899
47896,1994-11-14,0.013937,0.006481
47896,1994-11-15,0.003436,-0.000829
47896,1994-11-16,-0.003425,0.000412
47896,1994-11-17,-0.017182,-0.004403
47896,1994-11-18,-0.010490,-0.004279
47896,1994-11-21,-0.003534,-0.007224
47896,1994-11-22,-0.028369,-0.017764
47896,1994-11-23,0.058394,-0.001167
47896,1994-11-25,-0.006897,0.006537
47896,1994-11-28,-0.010417,0.003364
47896,1994-11-29,0.031579,0.002467
47896,1994-11-30,-0.010204,-0.001609
47896,1994-12-01,0.006873,-0.009757
47896,1994-12-02,0.020478,0.007190
47896,1994-12-05,0.016722,0.000911
47896,1994-12-06,0.013158,-0.001555
47896,1994-12-07,-0.019481,-0.005231
47896,1994-12-08,-0.019868,-0.013779
47896,1994-12-09,0.000000,0.001505
47896,1994-12-12,0.010135,0.003751
47896,1994-12-13,0.013378,0.002378
47896,1994-12-14,0.003300,0.010255
47896,1994-12-15,-0.016447,0.003645
47896,1994-12-16,-0.006689,0.004653
47896,1994-12-19,0.003367,-0.001749
47896,1994-12-20,-0.003356,-0.000479
47896,1994-12-21,-0.010101,0.006271
47896,1994-12-22,-0.003401,-0.000252
47896,1994-12-23,0.000000,0.002419
47896,1994-12-27,-0.006826,0.004504
47896,1994-12-28,0.006873,-0.003638
47896,1994-12-29,-0.003413,0.002686
47896,1994-12-30,-0.005068,-0.000819
47896,1995-01-03,0.010453,-0.002410
47896,1995-01-04,0.017241,0.003331
47896,1995-01-05,0.010169,-0.000112
47896,1995-01-06,0.003356,0.001815
47896,1995-01-09,0.006689,0.001042
47896,1995-01-10,-0.009967,0.002056
47896,1995-01-11,0.000000,-0.000454
47896,1995-01-12,-0.003356,0.000185
47896,1995-01-13,0.033670,0.008543
47896,1995-01-16,0.013029,0.007830
47896,1995-01-17,-0.012862,0.002278
47896,1995-01-18,-0.013029,-0.001144
47896,1995-01-19,-0.016502,-0.005345
47896,1995-01-20,-0.016779,-0.004909
47896,1995-01-23,0.020478,-0.000378
47896,1995-01-24,0.010033,0.001967
47896,1995-01-25,0.009934,0.002191
47896,1995-01-26,-0.006557,0.000549
47896,1995-01-27,0.023102,0.003732
47896,1995-01-30,-0.012903,-0.004442
47896,1995-01-31,0.019608,0.003962
47896,1995-02-01,-0.009615,0.001851
47896,1995-02-02,0.006472,0.004623
47896,1995-02-03,0.019293,0.012280
47896,1995-02-06,0.003155,0.006086
47896,1995-02-07,-0.006289,-0.000437
47896,1995-02-08,0.009494,0.001453
47896,1995-02-09,-0.006270,-0.000534
47896,1995-02-10,0.006309,0.002483
47896,1995-02-13,0.003135,0.000329
47896,1995-02-14,0.003125,0.001084
47896,1995-02-15,0.006231,0.004785
47896,1995-02-16,-0.015480,-0.000453
47896,1995-02-17,0.003145,-0.005077
47896,1995-02-21,0.003135,-0.000282
47896,1995-02-22,-0.003125,0.004093
47896,1995-02-23,0.003135,0.004651
47896,1995-02-24,-0.003125,0.001726
47896,1995-02-27,-0.009404,-0.007779
47896,1995-02-28,0.015823,0.008116
47896,1995-03-01,-0.003115,-0.002976
47896,1995-03-02,-0.006250,-0.000833
47896,1995-03-03,-0.003145,0.001327
47896,1995-03-06,-0.012618,-0.000917
47896,1995-03-07,-0.025559,-0.006949
47896,1995-03-08,-0.009836,0.002114
47896,1995-03-09,-0.003311,0.000730
47896,1995-03-10,0.036545,0.011042
47896,1995-03-13,-0.003205,0.000984
47896,1995-03-14,0.003215,0.005573
47896,1995-03-15,0.009615,-0.001199
47896,1995-03-16,0.000000,0.005711
47896,1995-03-17,0.000000,-0.000415
47896,1995-03-20,0.000000,0.001327
47896,1995-03-21,-0.012698,-0.002145
47896,1995-03-22,-0.009646,0.000744
47896,1995-03-23,0.006494,0.001076
47896,1995-03-24,-0.003226,0.009268
47896,1995-03-27,-0.003236,0.004946
47896,1995-03-28,0.003247,0.001582
47896,1995-03-29,-0.003236,-0.001371
47896,1995-03-30,0.000000,-0.000274
47896,1995-03-31,-0.008052,-0.002444
47896,1995-04-03,0.009934,0.001327
47896,1995-04-04,0.013115,0.004471
47896,1995-04-05,0.016181,0.001443
47896,1995-04-06,0.044586,0.000810
47896,1995-04-07,-0.009146,-0.000406
47896,1995-04-10,-0.003077,0.002456
47896,1995-04-11,-0.009259,-0.001265
47896,1995-04-12,-0.003115,0.003453
47896,1995-04-13,0.003125,0.003486
47896,1995-04-17,0.012461,-0.004416
47896,1995-04-18,0.030769,-0.002852
47896,1995-04-19,-0.014925,-0.002796
47896,1995-04-20,0.003030,0.001745
47896,1995-04-21,-0.009063,0.005287
47896,1995-04-24,0.018293,0.007374
47896,1995-04-25,0.005988,-0.000673
47896,1995-04-26,-0.002976,0.001578
47896,1995-04-27,-0.005970,0.002068
47896,1995-04-28,0.003003,0.001800
47896,1995-05-01,-0.005988,-0.000731
47896,1995-05-02,0.003012,0.001006
47896,1995-05-03,0.015015,0.009166
47896,1995-05-04,0.023669,-0.000656
47896,1995-05-05,0.000000,-0.000606
47896,1995-05-08,0.017341,0.006380
47896,1995-05-09,0.008523,0.000402
47896,1995-05-10,0.000000,0.001645
47896,1995-05-11,0.002817,0.002081
47896,1995-05-12,0.011236,0.002328
47896,1995-05-15,-0.002778,0.004442
47896,1995-05-16,0.013928,0.001814
47896,1995-05-17,-0.010989,-0.001481
47896,1995-05-18,0.000000,-0.012178
47896,1995-05-19,-0.011111,-0.000678
47896,1995-05-22,0.025281,0.007301
47896,1995-05-23,0.030137,0.008524
47896,1995-05-24,-0.021277,0.000019
47896,1995-05-25,0.016304,-0.000004
47896,1995-05-26,-0.010695,-0.007493
47896,1995-05-30,-0.013514,-0.001714
47896,1995-05-31,0.010959,0.014017
47896,1995-06-01,0.016260,0.001633
47896,1995-06-02,0.018667,0.000428
47896,1995-06-05,-0.015707,0.006195
47896,1995-06-06,0.000000,-0.000158
47896,1995-06-07,-0.007979,-0.002969
47896,1995-06-08,-0.034853,-0.000491
47896,1995-06-09,-0.022222,-0.006979
47896,1995-06-12,0.017045,0.004966
47896,1995-06-13,0.033520,0.009127
47896,1995-06-14,0.005405,0.001013
47896,1995-06-15,-0.010753,0.002651
47896,1995-06-16,-0.013587,0.004222
47896,1995-06-19,0.033058,0.009053
47896,1995-06-20,0.016000,0.000439
47896,1995-06-21,0.005249,-0.000271
47896,1995-06-22,0.010444,0.011166
47896,1995-06-23,-0.012920,-0.002526
47896,1995-06-26,-0.005236,-0.009602
47896,1995-06-27,-0.007895,-0.003244
47896,1995-06-28,0.023873,0.003184
47896,1995-06-29,-0.015544,-0.000077
47896,1995-06-30,-0.005263,0.003213
47896,1995-07-03,0.005291,0.003407
47896,1995-07-05,0.002660,0.002158
47896,1995-07-06,0.026525,0.011207
47896,1995-07-07,0.020672,0.006480
47896,1995-07-10,0.035443,0.002153
47896,1995-07-11,-0.022005,-0.002973
47896,1995-07-12,0.007500,0.011074
47896,1995-07-13,0.007444,0.000714
47896,1995-07-14,-0.024631,-0.001359
47896,1995-07-17,-0.027778,0.004255
47896,1995-07-18,0.033766,-0.007747
47896,1995-07-19,0.007538,-0.016200
47896,1995-07-20,0.032419,0.006041
47896,1995-07-21,-0.026570,0.000911
47896,1995-07-24,0.027295,0.007060
47896,1995-07-25,0.007246,0.007442
47896,1995-07-26,-0.002398,0.002274
47896,1995-07-27,0.002404,0.006876
47896,1995-07-28,-0.002398,-0.002589
47896,1995-07-31,-0.007212,-0.000732
47896,1995-08-01,-0.012107,-0.004613
47896,1995-08-02,0.026961,-0.001589
47896,1995-08-03,0.007160,-0.000918
47896,1995-08-04,0.002370,0.001673
47896,1995-08-07,-0.002364,0.002556
47896,1995-08-08,0.023697,0.000761
47896,1995-08-09,-0.004630,0.000135
47896,1995-08-10,-0.009302,-0.002697
47896,1995-08-11,-0.011737,-0.003189
47896,1995-08-14,0.007126,0.007163
47896,1995-08-15,0.000000,-0.000966
47896,1995-08-16,0.018868,0.004625
47896,1995-08-17,-0.013889,0.000397
47896,1995-08-18,0.007042,0.001003
47896,1995-08-21,-0.002331,-0.002034
47896,1995-08-22,0.000000,0.001719
47896,1995-08-23,0.000000,-0.002314
47896,1995-08-24,0.000000,-0.000380
47896,1995-08-25,0.016355,0.004073
47896,1995-08-28,0.105747,-0.002742
47896,1995-08-29,-0.012474,0.000263
47896,1995-08-30,-0.006316,0.003292
47896,1995-08-31,-0.012712,0.003240
47896,1995-09-01,-0.004292,0.002950
47896,1995-09-05,0.004310,0.009635
47896,1995-09-06,0.010730,0.003777
47896,1995-09-07,-0.006369,0.000930
47896,1995-09-08,0.010684,0.005084
47896,1995-09-11,0.014799,0.002690
47896,1995-09-12,0.004167,0.002906
47896,1995-09-13,-0.004149,0.003782
47896,1995-09-14,0.008333,0.005629
47896,1995-09-15,0.008264,-0.001785
47896,1995-09-18,-0.020492,-0.001251
47896,1995-09-19,0.012552,0.003060
47896,1995-09-20,0.000000,0.004517
47896,1995-09-21,-0.028926,-0.005694
47896,1995-09-22,-0.004255,-0.003089
47896,1995-09-25,0.002137,-0.001723
47896,1995-09-26,0.006397,-0.000920
47896,1995-09-27,0.016949,-0.003042
47896,1995-09-28,0.016667,0.009013
47896,1995-09-29,-0.002049,-0.000533
47896,1995-10-02,-0.004107,-0.005999
47896,1995-10-03,0.008247,-0.001508
47896,1995-10-04,0.034765,-0.004286
47896,1995-10-05,-0.003984,0.003057
47896,1995-10-06,0.008000,0.000402
47896,1995-10-09,-0.001984,-0.010338
47896,1995-10-10,0.007952,-0.002383
47896,1995-10-11,0.003945,0.006184
47896,1995-10-12,0.007859,0.007779
47896,1995-10-13,0.000000,0.003675
47896,1995-10-16,-0.015595,-0.001723
47896,1995-10-17,-0.005941,0.005781
47896,1995-10-18,-0.023904,0.002234
47896,1995-10-19,-0.010204,0.003052
47896,1995-10-20,-0.028866,-0.005519
47896,1995-10-23,0.008493,-0.004174
47896,1995-10-24,-0.040000,0.001494
47896,1995-10-25,-0.010965,-0.008046
47896,1995-10-26,-0.002217,-0.009282
47896,1995-10-27,0.037778,0.004087
47896,1995-10-30,-0.008565,0.006414
47896,1995-10-31,-0.017279,-0.001672
47896,1995-11-01,0.026374,0.004875
47896,1995-11-02,0.034261,0.010436
47896,1995-11-03,-0.016563,0.003264
47896,1995-11-06,-0.016842,-0.002361
47896,1995-11-07,-0.012848,-0.004717
47896,1995-11-08,0.030369,0.007000
47896,1995-11-09,0.002105,0.004575
47896,1995-11-10,0.000000,-0.000903
47896,1995-11-13,-0.014706,-0.001167
47896,1995-11-14,-0.031983,-0.006277
47896,1995-11-15,-0.002203,0.005200
47896,1995-11-16,0.017660,0.005900
47896,1995-11-17,0.017354,0.004088
47896,1995-11-20,0.002132,-0.005223
47896,1995-11-21,0.023404,0.002169
47896,1995-11-22,0.004158,-0.001977
47896,1995-11-24,-0.004141,0.003538
47896,1995-11-27,-0.014553,0.001778
47896,1995-11-28,0.000000,0.007714
47896,1995-11-29,0.008439,0.004225
47896,1995-11-30,0.004184,-0.000103
47896,1995-12-01,-0.004167,0.001554
47896,1995-12-04,0.020921,0.010380
47896,1995-12-05,0.006148,0.004662
47896,1995-12-06,0.016293,0.002132
47896,1995-12-07,-0.038076,-0.006554
47896,1995-12-08,0.010417,0.002035
47896,1995-12-11,-0.010309,0.002498
47896,1995-12-12,-0.006250,-0.002472
47896,1995-12-13,0.004193,0.004343
47896,1995-12-14,-0.018789,-0.007732
